binary_user_id,platform,spend,predicted_clv_30,predicted_clv_90,will_deposit
8197387,tradingviewdotcom,28.093333333333334,77.3809402824,100.0,0
8239126,adroll,10.154415357142858,77.3809402824,100.0,0
8196312,fb,0.0,77.3809402824,100.0,0
8261753,verizonmedia,7.1699963879999995,77.3809402824,100.0,1
8170785,match2one,40.724285714285713,77.3809402824,100.0,0
8264487,fb,1.3154,50.0,80.0,0
8183831,match2one,17.496190476190481,44.0,62.6597204,0
8200648,verizonmedia,5.9297682034468089,77.3809402824,100.0,0
8249108,adroll,5.3058966071428566,38.760000000000005,63.213449021935006,0
8253852,google,26.15285714285714,73.7895,91.387,0
8242584,adroll,5.3058966071428566,38.760000000000005,63.213449021935006,0
8225003,bing,36.055555555555557,80.0,120.0,0
8268745,bing,15.510000000000002,89.0,121.81,0
8207582,bing,18.044000000000004,98.140000000000015,100.0,0
8170299,bing,270.67,66.0,91.888717134,0
8180342,verizonmedia,5.0051753964915262,104.0,149.0,0
8180570,verizonmedia,5.0051753964915262,77.3809402824,100.0,0
8193831,verizonmedia,5.0051753964915262,77.3809402824,100.0,0
8215317,adroll,10.785816,77.3809402824,100.0,0
8264571,verizonmedia,7.1699963879999995,89.0,121.81,0
8232231,adroll,5.3058966071428566,104.0,149.0,0
8190943,bing,96.176666666666677,70.0,100.0,0
8260640,fb,1.595,77.3809402824,100.0,0
8208198,verizonmedia,27.300418611111109,77.3809402824,100.0,0
8266389,verizonmedia,30.023785156666666,77.3809402824,100.0,0
8166622,match2one,11.305277777777778,77.3809402824,100.0,0
8229453,bing,36.055555555555557,50.0,75.0,0
8228910,bing,55.606666666666676,45.679999999999993,66.0,0
8210990,fb,0.0,77.3809402824,100.0,0
8265972,fb,1.595,77.3809402824,100.0,0
8224549,adroll,5.3058966071428566,104.0,149.0,0
8237621,verizonmedia,6.1138797184374996,77.3809402824,100.0,1
8229684,verizonmedia,6.1138797184374996,77.3809402824,100.0,0
8262784,adroll,8.9300488235294129,133.483475283815,188.35998824181,0
8186410,tradingviewdotcom,44.738666666666667,45.679999999999993,66.0,0
8199362,verizonmedia,5.9297682034468089,104.0,149.0,0
8171396,verizonmedia,49.816584150000004,104.0,149.0,0
8182544,verizonmedia,23.459021942,77.3809402824,100.0,1
8176420,match2one,11.305277777777778,77.3809402824,100.0,0
8261079,adroll,8.9300488235294129,104.0,149.0,0
8185898,bing,24.48,40.20725,63.0,0
8274690,verizonmedia,7.1699963879999995,77.3809402824,100.0,0
8207941,tradingviewdotcom,28.093333333333334,77.3809402824,100.0,0
8221807,bing,18.044000000000004,66.0,91.888717134,0
8193593,verizonmedia,5.0051753964915262,77.3809402824,100.0,0
8188338,match2one,52.802,89.0,121.81,0
8266450,verizonmedia,7.1699963879999995,77.3809402824,100.0,1
8175784,bing,34.725555555555552,50.0,75.0,0
8209156,verizonmedia,5.9297682034468089,77.3809402824,100.0,0
8251018,bing,25.543333333333333,70.0,99.33,0
8227266,verizonmedia,6.1138797184374996,104.0,149.0,0
8262795,verizonmedia,30.023785156666666,77.3809402824,100.0,0
8252489,bing,38.843333333333334,45.679999999999993,66.0,0
8219686,adroll,4.2448830555555555,104.0,149.0,0
8171091,match2one,40.724285714285713,77.3809402824,100.0,0
8264527,fb,1.595,77.3809402824,100.0,0
8199566,verizonmedia,5.9297682034468089,77.3809402824,100.0,0
8200841,bing,10.51,45.679999999999993,66.0,0
8208428,verizonmedia,5.9297682034468089,77.3809402824,100.0,0
8260079,fb,37.416666666666664,89.0,121.81,0
8232411,tradingviewdotcom,20.726153846153849,100.0,123.0,0
8179712,bing,98.433333333333323,77.3809402824,100.0,0
8206699,verizonmedia,5.9297682034468089,77.3809402824,100.0,0
8232030,tradingviewdotcom,20.726153846153849,100.0,123.0,1
8192283,tradingviewdotcom,63.000000000000007,100.0,108.01,0
8247898,verizonmedia,40.540468450000006,77.3809402824,100.0,0
8242156,verizonmedia,6.1138797184374996,77.3809402824,100.0,0
8195910,bing,139.205,77.3809402824,100.0,0
8229501,bing,29.1225,77.3809402824,100.0,0
8172933,verizonmedia,5.0051753964915262,77.3809402824,100.0,0
8245980,verizonmedia,342.9941584,45.679999999999993,66.0,0
8172019,verizonmedia,23.459021942,77.3809402824,100.0,1
8224587,verizonmedia,6.1138797184374996,77.3809402824,100.0,0
8171970,match2one,52.802,89.0,121.81,0
8166588,verizonmedia,5.0051753964915262,77.3809402824,100.0,0
8225513,adroll,5.3058966071428566,104.0,149.0,0
8183783,match2one,17.496190476190481,89.0,121.81,0
8223530,adroll,5.3058966071428566,44.0,62.6597204,0
8195507,verizonmedia,5.9297682034468089,104.0,149.0,0
8273946,match2one,42.11,104.0,149.0,0
8184343,bing,34.725555555555552,89.0,121.81,0
8174921,bing,98.433333333333323,89.0,121.81,0
8191008,tradingviewdotcom,44.738666666666667,100.0,123.0,0
8177527,match2one,11.305277777777778,77.3809402824,100.0,0
8267573,google,19.254285714285714,54.46335,65.5271,0
8278255,bing,36.918461538461536,66.0,91.888717134,0
8199377,bing,18.044000000000004,70.0,99.33,0
8247549,bing,19.674999999999997,85.0,100.0,0
8278678,bing,38.843333333333334,45.679999999999993,66.0,1
8179875,tradingviewdotcom,44.738666666666667,100.0,123.0,0
8232703,verizonmedia,13.762797699999998,44.0,62.6597204,0
8239256,tradingviewdotcom,20.726153846153849,100.0,123.0,0
8265669,fb,37.416666666666664,77.3809402824,100.0,0
8260850,fb,1.3154,45.0,67.84,0
8231435,adroll,5.3058966071428566,104.0,149.0,0
8216012,bing,18.044000000000004,70.0,99.33,0
8170656,match2one,159.215,104.0,149.0,0
8208015,tradingviewdotcom,28.093333333333334,77.3809402824,100.0,0
8179441,tradingviewdotcom,63.000000000000007,100.0,108.01,0
8169279,match2one,11.305277777777778,77.3809402824,100.0,0
8236103,tradingviewdotcom,20.726153846153849,100.0,123.0,0
8183609,match2one,207.07999999999998,45.0,67.84,0
8175557,match2one,11.305277777777778,77.3809402824,100.0,0
8183834,match2one,11.305277777777778,77.3809402824,100.0,0
8179702,match2one,17.496190476190481,403.9147,930.97919999999988,0
8265987,fb,1.3154,50.0,80.0,0
8262818,bing,30.000000000000004,77.3809402824,100.0,0
8268343,fb,1.3154,40.0,68.0,1
8195648,verizonmedia,5.9297682034468089,77.3809402824,100.0,0
8266663,match2one,42.11,104.0,149.0,0
8262434,fb,1.3154,70.0,100.0,0
8184443,match2one,17.496190476190481,89.0,121.81,0
8236075,tradingviewdotcom,20.726153846153849,100.0,123.0,0
8254900,google,26.15285714285714,73.7895,91.387,0
8173756,match2one,84.68,77.3809402824,100.0,0
8262027,bing,110.14333333333333,50.0,80.0,0
8192574,verizonmedia,5.0051753964915262,77.3809402824,100.0,0
8206774,adroll,10.785816,77.3809402824,100.0,0
8266397,fb,1.3154,89.0,121.81,0
8208456,adroll,4.2448830555555555,89.0,121.81,0
8231614,bing,19.674999999999997,98.140000000000015,100.0,0
8237076,bing,43.839999999999996,50.0,80.0,0
8247617,adroll,5.3058966071428566,104.0,149.0,0
8266453,fb,1.3154,50.0,75.0,0
8269628,match2one,23.485,77.3809402824,100.0,0
8206028,adroll,10.785816,77.3809402824,100.0,0
8189794,verizonmedia,5.0051753964915262,77.3809402824,100.0,0
8264687,fb,1.3154,50.0,80.0,0
8278412,verizonmedia,7.1699963879999995,77.3809402824,100.0,0
8224963,verizonmedia,10.46132757375,77.3809402824,100.0,0
8218169,verizonmedia,5.9297682034468089,77.3809402824,100.0,0
8274427,verizonmedia,7.1699963879999995,77.3809402824,100.0,0
8276667,bing,110.14333333333333,50.0,80.0,0
8177920,tradingviewdotcom,44.738666666666667,100.0,123.0,0
8184524,match2one,11.305277777777778,77.3809402824,100.0,0
8166962,match2one,96.695,89.0,121.81,0
8201677,bing,15.764999999999999,31.47,45.29,0
8188979,verizonmedia,5.0051753964915262,77.3809402824,100.0,0
8214047,adroll,4.2448830555555555,38.760000000000005,63.213449021935006,0
8211841,bing,18.044000000000004,66.0,91.888717134,0
8262344,fb,37.416666666666664,77.3809402824,100.0,0
8262642,fb,1.3154,89.0,121.81,0
8206939,verizonmedia,5.9297682034468089,104.0,149.0,0
8258003,fb,1.3154,40.0,68.0,0
8186088,verizonmedia,5.0051753964915262,77.3809402824,100.0,0
8222952,tradingviewdotcom,28.093333333333334,100.0,123.0,0
8239647,verizonmedia,10.46132757375,77.3809402824,100.0,0
8166473,tradingviewdotcom,44.738666666666667,104.0,149.0,0
8182303,match2one,11.305277777777778,77.3809402824,100.0,0
8186506,tradingviewdotcom,44.738666666666667,100.0,123.0,0
8229515,verizonmedia,10.46132757375,77.3809402824,100.0,0
8258500,fb,1.595,77.3809402824,100.0,0
8187700,tradingviewdotcom,44.738666666666667,77.3809402824,100.0,0
8228427,bing,17.42,45.679999999999993,66.0,0
8169083,tradingviewdotcom,44.738666666666667,100.0,123.0,0
8207751,verizonmedia,25.785706575000003,104.0,149.0,0
8207082,verizonmedia,5.9297682034468089,77.3809402824,100.0,0
8189445,match2one,96.695,38.760000000000005,63.213449021935006,0
8208828,verizonmedia,5.9297682034468089,77.3809402824,100.0,0
8177034,match2one,11.305277777777778,77.3809402824,100.0,0
8194553,tradingviewdotcom,44.738666666666667,100.0,123.0,0
8204918,bing,10.51,45.679999999999993,66.0,0
8192295,verizonmedia,35.99644476666667,89.0,121.81,0
8176891,match2one,40.724285714285713,77.3809402824,100.0,0
8212690,verizonmedia,5.9297682034468089,77.3809402824,100.0,0
8180783,bing,34.725555555555552,115.5363599275,180.0,0
8216692,tradingviewdotcom,28.093333333333334,100.0,123.0,0
8184584,match2one,84.68,77.3809402824,100.0,0
8250799,bing,29.1225,77.3809402824,100.0,0
8214761,bing,42.437777777777775,50.0,75.0,0
8227824,verizonmedia,74.6950102,89.0,121.81,0
8248640,verizonmedia,6.1138797184374996,44.0,62.6597204,0
8260204,fb,1.595,77.3809402824,100.0,0
8195918,tradingviewdotcom,28.093333333333334,104.0,149.0,0
8221963,verizonmedia,27.300418611111109,77.3809402824,100.0,0
8257729,bing,110.14333333333333,38.760000000000005,63.213449021935006,0
8262042,fb,37.416666666666664,89.0,121.81,0
8187588,tradingviewdotcom,44.738666666666667,104.0,149.0,0
8276855,google,26.15285714285714,145.01212,254.62229913791998,0
8187441,verizonmedia,5.0051753964915262,77.3809402824,100.0,0
8272640,match2one,42.11,89.0,121.81,0
8171319,match2one,17.496190476190481,104.0,149.0,0
8261155,verizonmedia,7.1699963879999995,77.3809402824,100.0,0
8186275,match2one,52.802,89.0,121.81,0
8274975,match2one,131.2225,77.3809402824,100.0,0
8213961,verizonmedia,67.55802226,45.679999999999993,66.0,0
8200998,bing,10.51,45.679999999999993,66.0,0
8265865,bing,36.918461538461536,66.0,91.888717134,0
8195954,fb,0.0,77.3809402824,100.0,0
8212282,verizonmedia,25.785706575000003,104.0,149.0,0
8179521,verizonmedia,23.459021942,77.3809402824,100.0,0
8264953,fb,1.595,77.3809402824,100.0,0
8200636,bing,10.51,45.679999999999993,66.0,1
8213908,adroll,4.2448830555555555,104.0,149.0,0
8264139,fb,1.595,77.3809402824,100.0,0
8197845,bing,21.564999999999998,77.3809402824,100.0,0
8266314,fb,6.65,45.679999999999993,66.0,0
8266622,fb,1.595,77.3809402824,100.0,0
8236555,verizonmedia,6.1138797184374996,104.0,149.0,0
8219685,adroll,4.2448830555555555,45.0,67.84,0
8208621,verizonmedia,67.55802226,50.0,75.0,0
8277124,match2one,23.485,49.5,67.3116,0
8260731,adroll,8.9300488235294129,104.0,149.0,0
8184697,tradingviewdotcom,63.000000000000007,100.0,108.01,0
8172791,match2one,17.496190476190481,89.0,121.81,0
8186975,bing,34.725555555555552,70.0,100.0,0
8254881,google,26.15285714285714,73.7895,91.387,0
8278269,match2one,23.485,77.3809402824,100.0,0
8257279,verizonmedia,52.1206967,104.0,149.0,0
8197956,verizonmedia,5.9297682034468089,77.3809402824,100.0,0
8263554,bing,30.000000000000004,77.3809402824,100.0,0
8242670,verizonmedia,6.1138797184374996,77.3809402824,100.0,0
8266724,fb,1.3154,89.0,121.81,0
8227504,adroll,5.3058966071428566,104.0,149.0,0
8231286,google,27.1375,73.7895,91.387,0
8260676,verizonmedia,7.1699963879999995,77.3809402824,100.0,0
8201751,tradingviewdotcom,28.093333333333334,77.3809402824,100.0,0
8190994,bing,96.176666666666677,70.0,100.0,0
8239532,tradingviewdotcom,20.726153846153849,77.3809402824,100.0,0
8168632,verizonmedia,5.0051753964915262,77.3809402824,100.0,0
8207362,verizonmedia,27.300418611111109,77.3809402824,100.0,1
8204274,verizonmedia,27.300418611111109,77.3809402824,100.0,0
8203755,verizonmedia,5.9297682034468089,77.3809402824,100.0,0
8236807,tradingviewdotcom,20.726153846153849,100.0,123.0,0
8231290,tradingviewdotcom,20.726153846153849,100.0,123.0,0
8187879,bing,34.725555555555552,70.0,100.0,0
8179870,verizonmedia,5.0051753964915262,77.3809402824,100.0,0
8176543,bing,98.433333333333323,77.3809402824,100.0,0
8264731,fb,1.3154,45.0,67.84,0
8183765,verizonmedia,5.0051753964915262,104.0,149.0,0
8274408,match2one,23.485,77.3809402824,100.0,0
8252756,verizonmedia,7.1699963879999995,89.0,121.81,0
8223022,tradingviewdotcom,28.093333333333334,100.0,123.0,0
8179804,verizonmedia,5.0051753964915262,77.3809402824,100.0,0
8271021,match2one,23.485,77.3809402824,100.0,0
8235788,verizonmedia,6.1138797184374996,77.3809402824,100.0,1
8278931,google,26.15285714285714,74.3374962467,114.289063,0
8247130,bing,271.78000000000003,70.0,100.0,0
8261823,bing,69.42,77.3809402824,100.0,0
8216641,bing,98.643333333333331,89.0,121.81,0
8246246,adroll,10.154415357142858,77.3809402824,100.0,0
8260463,fb,1.595,77.3809402824,100.0,0
8212041,adroll,4.2448830555555555,104.0,149.0,0
8239637,bing,19.674999999999997,66.0,91.888717134,0
8270116,match2one,39.62,89.0,121.81,0
8264413,fb,1.3154,89.0,121.81,0
8213391,verizonmedia,5.9297682034468089,89.0,121.81,0
8260609,fb,1.595,77.3809402824,100.0,0
8220128,bing,42.437777777777775,40.0,68.0,0
8236742,verizonmedia,10.46132757375,77.3809402824,100.0,0
8170969,match2one,11.305277777777778,77.3809402824,100.0,0
8195482,tradingviewdotcom,45.605000000000004,50.0,50.0,0
8232230,adroll,10.154415357142858,77.3809402824,100.0,0
8230170,adroll,5.3058966071428566,44.0,62.6597204,0
8186029,verizonmedia,5.0051753964915262,77.3809402824,100.0,0
8259482,fb,1.595,77.3809402824,100.0,0
8262204,match2one,180.11333333333334,38.760000000000005,63.213449021935006,0
8175190,tradingviewdotcom,44.738666666666667,100.0,123.0,1
8242247,adroll,5.3058966071428566,44.0,62.6597204,0
8217903,bing,21.628,38.760000000000005,63.213449021935006,0
8231314,google,26.792222222222222,54.46335,65.5271,0
8239060,tradingviewdotcom,20.726153846153849,100.0,123.0,0
8204924,bing,18.044000000000004,98.140000000000015,100.0,1
8260626,fb,1.595,77.3809402824,100.0,0
8259337,adroll,8.9300488235294129,104.0,149.0,0
8257958,verizonmedia,7.1699963879999995,50.0,75.0,0
8266108,fb,1.3154,89.0,121.81,0
8252139,bing,110.14333333333333,38.760000000000005,63.213449021935006,0
8267172,adroll,15.03267388888889,77.3809402824,100.0,0
8242660,verizonmedia,6.1138797184374996,77.3809402824,100.0,0
8237653,bing,55.606666666666676,45.679999999999993,66.0,0
8269772,match2one,42.11,45.0,67.84,0
8259009,fb,1.595,77.3809402824,100.0,0
8211631,tradingviewdotcom,28.093333333333334,44.0,62.6597204,0
8261776,match2one,42.11,89.0,121.81,0
8174085,tradingviewdotcom,44.738666666666667,100.0,123.0,0
8207771,tradingviewdotcom,28.093333333333334,100.0,123.0,0
8238085,bing,19.674999999999997,66.0,91.888717134,0
8236872,verizonmedia,40.540468450000006,77.3809402824,100.0,0
8277221,match2one,23.485,77.3809402824,100.0,0
8232539,tradingviewdotcom,20.726153846153849,100.0,123.0,0
8198046,google,59.325,22.2398,22.2398,0
8237043,verizonmedia,6.1138797184374996,77.3809402824,100.0,0
8215169,tradingviewdotcom,28.093333333333334,77.3809402824,100.0,0
8260378,fb,1.3154,89.0,121.81,0
8266410,fb,1.3154,89.0,121.81,0
8269718,verizonmedia,7.1699963879999995,77.3809402824,100.0,0
8166737,match2one,17.496190476190481,104.0,149.0,0
8258833,google,26.15285714285714,73.7895,91.387,0
8229775,adroll,10.154415357142858,77.3809402824,100.0,0
8272548,adroll,8.9300488235294129,44.0,62.6597204,0
8225980,tradingviewdotcom,20.726153846153849,77.3809402824,100.0,0
8262883,fb,1.3154,89.0,121.81,0
8181123,match2one,40.724285714285713,77.3809402824,100.0,0
8263774,fb,1.595,77.3809402824,100.0,0
8199945,tradingviewdotcom,28.093333333333334,100.0,123.0,0
8271425,verizonmedia,7.1699963879999995,77.3809402824,100.0,0
8261519,bing,49.23,98.140000000000015,100.0,0
8215762,tradingviewdotcom,28.093333333333334,100.0,123.0,0
8241375,adroll,5.3058966071428566,44.0,62.6597204,0
8267941,bing,36.918461538461536,67.92739674305,96.0,0
8272648,adroll,8.9300488235294129,104.0,149.0,0
8250376,bing,36.055555555555557,50.0,75.0,0
8170726,verizonmedia,5.0051753964915262,77.3809402824,100.0,0
8274148,verizonmedia,7.1699963879999995,77.3809402824,100.0,0
8226366,adroll,5.3058966071428566,38.760000000000005,63.213449021935006,0
8235866,bing,19.674999999999997,66.0,91.888717134,1
8233541,adroll,10.154415357142858,77.3809402824,100.0,0
8274503,google,26.15285714285714,646.48,646.48,0
8229846,verizonmedia,6.1138797184374996,77.3809402824,100.0,0
8170777,bing,111.32,89.0,121.81,0
8213320,adroll,4.2448830555555555,104.0,149.0,0
8197870,bing,18.044000000000004,70.0,99.33,0
8262989,fb,1.595,77.3809402824,100.0,0
8219254,tradingviewdotcom,28.093333333333334,77.3809402824,100.0,0
8215916,adroll,4.2448830555555555,104.0,149.0,0
8175257,tradingviewdotcom,44.738666666666667,77.3809402824,100.0,0
8239570,bing,19.674999999999997,70.0,99.33,0
8235211,verizonmedia,6.1138797184374996,77.3809402824,100.0,0
8260356,adroll,15.03267388888889,77.3809402824,100.0,0
8258942,fb,1.3154,38.760000000000005,63.213449021935006,0
8245781,verizonmedia,40.540468450000006,77.3809402824,100.0,0
8172279,bing,52.085000000000008,45.679999999999993,66.0,0
8232434,verizonmedia,10.46132757375,77.3809402824,100.0,0
8242050,google,27.1375,73.7895,91.387,0
8232905,verizonmedia,6.1138797184374996,77.3809402824,100.0,1
8210446,bing,10.51,45.679999999999993,66.0,0
8265405,bing,110.14333333333333,50.0,75.0,1
